step,wallclock_seconds,split,layer,mean_l2_norm
1000,161.267899633,train,3,28.31792449951172
1000,161.32552391000002,valid,0,21.14480209350586
1000,161.32552391000002,valid,1,20.731002807617188
1000,161.32552391000002,valid,2,20.74237060546875
1000,161.32552391000002,valid,3,28.323930740356445
1010,162.852642537,train,0,21.132801055908203
1010,162.852642537,train,1,20.7148494720459
1010,162.852642537,train,2,20.725208282470703
1010,162.852642537,train,3,28.332157135009766
1020,164.378572205,train,0,21.116464614868164
1020,164.378572205,train,1,20.696807861328125
1020,164.378572205,train,2,20.70608139038086
1020,164.378572205,train,3,28.35080909729004
1030,165.90281673200002,train,0,21.1046142578125
1030,165.90281673200002,train,1,20.677791595458984
1030,165.90281673200002,train,2,20.692699432373047
1030,165.90281673200002,train,3,28.36686897277832
1040,167.43207270000002,train,0,21.088863372802734
1040,167.43207270000002,train,1,20.660001754760742
1040,167.43207270000002,train,2,20.675498962402344
1040,167.43207270000002,train,3,28.378372192382812
1050,168.965427957,train,0,21.072118759155273
1050,168.965427957,train,1,20.644664764404297
1050,168.965427957,train,2,20.657955169677734
1050,168.965427957,train,3,28.403003692626953
1060,170.491502649,train,0,21.06139373779297
1060,170.491502649,train,1,20.629436492919922
1060,170.491502649,train,2,20.64093780517578
1060,170.491502649,train,3,28.41318702697754
1070,172.02009019300002,train,0,21.048114776611328
1070,172.02009019300002,train,1,20.612953186035156
1070,172.02009019300002,train,2,20.618690490722656
1070,172.02009019300002,train,3,28.42566680908203
1080,173.55061880000002,train,0,21.033409118652344
1080,173.55061880000002,train,1,20.596790313720703
1080,173.55061880000002,train,2,20.599468231201172
1080,173.55061880000002,train,3,28.443378448486328
1090,175.080081482,train,0,21.019493103027344
1090,175.080081482,train,1,20.57831573486328
1090,175.080081482,train,2,20.584625244140625
1090,175.080081482,train,3,28.446125030517578
1100,176.607942161,train,0,21.005491256713867
1100,176.607942161,train,1,20.559341430664062
1100,176.607942161,train,2,20.569229125976562
1100,176.607942161,train,3,28.468347549438477
1100,176.666305746,valid,0,21.003154754638672
1100,176.666305746,valid,1,20.557754516601562
1100,176.666305746,valid,2,20.567291259765625
1100,176.666305746,valid,3,28.46173095703125
1110,178.19863251700002,train,0,20.986778259277344
1110,178.19863251700002,train,1,20.542625427246094
1110,178.19863251700002,train,2,20.55225372314453
1110,178.19863251700002,train,3,28.481138229370117
1120,179.726204268,train,0,20.975385665893555
1120,179.726204268,train,1,20.524995803833008
1120,179.726204268,train,2,20.532333374023438
1120,179.726204268,train,3,28.48617172241211
1130,181.254350355,train,0,20.961315155029297
1130,181.254350355,train,1,20.507545471191406
1130,181.254350355,train,2,20.514507293701172
1130,181.254350355,train,3,28.494712829589844
